"year","stock","fishery","age","preTerm catch","Term catch","preterm shakers","term shakers","preterm legal dropoffs","term legal dropoffs","preterm sublegal dropoffs","term sublegal dropoffs","preterm CNRlegal","term CNRlegal","preterm CNRlegal dropoffs","term CNRlegal dropoffs","preterm CNRsublegal","term CNRsublegal","preterm CNRsublegal dropoffs","term CNRsublegal dropoffs"
1979,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,1,2,3457.58,0,2180.44,0,27.66,0,68.41,0,0,0,0,0,0,0,0,0
1979,2,1,3,13175.2,0,1298.48,0,105.4,0,40.74,0,0,0,0,0,0,0,0,0
1979,2,1,4,6851.99,0,31.42,0,54.82,0,0.99,0,0,0,0,0,0,0,0,0
1979,2,1,5,4678.43,0,1.93,0,37.43,0,0.06,0,0,0,0,0,0,0,0,0
1979,2,2,2,3431.28,0,1158.09,0,58.33,0,77.21,0,0,0,0,0,0,0,0,0
1979,2,2,3,2101.29,0,658.04,0,35.72,0,43.87,0,0,0,0,0,0,0,0,0
1979,2,2,4,2986.31,0,53.3,0,50.77,0,3.55,0,0,0,0,0,0,0,0,0
1979,2,2,5,1652.4,0,1.9,0,28.09,0,0.13,0,0,0,0,0,0,0,0,0
1979,2,4,2,194.69,0,3025.66,0,3.31,0,201.71,0,0,0,0,0,0,0,0,0
1979,2,4,3,171.61,0,1581.48,0,2.92,0,105.43,0,0,0,0,0,0,0,0,0
1979,2,4,4,122.69,0,285.78,0,2.09,0,19.05,0,0,0,0,0,0,0,0,0
1979,2,4,5,0,0,25.1,0,0,0,1.67,0,0,0,0,0,0,0,0,0
1979,2,7,2,1222.64,0,110.57,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,7,3,324.35,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,7,4,0,286.45,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,7,5,0,89.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,18,2,420.69,0,157.64,0,15.15,0,46.14,0,0,0,0,0,0,0,0,0
1979,2,18,3,1420.42,0,56.32,0,51.13,0,16.49,0,0,0,0,0,0,0,0,0
1979,2,18,4,328.24,0,1.36,0,11.82,0,0.4,0,0,0,0,0,0,0,0,0
1979,2,18,5,70.89,0,0.08,0,2.55,0,0.02,0,0,0,0,0,0,0,0,0
1979,2,19,2,23266.77,0,266.42,0,837.6,0,77.98,0,0,0,0,0,0,0,0,0
1979,2,19,3,1081.66,0,1.21,0,38.94,0,0.35,0,0,0,0,0,0,0,0,0
1979,2,19,4,913.55,0,0.05,0,32.89,0,0.01,0,0,0,0,0,0,0,0,0
1979,2,19,5,415.19,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0
1979,2,20,2,4.47,0,19.75,0,0.31,0,11.08,0,0,0,0,0,0,0,0,0
1979,2,20,3,4.19,0,0.05,0,0.29,0,0.03,0,0,0,0,0,0,0,0,0
1979,2,20,4,2.15,0,0.01,0,0.15,0,0,0,0,0,0,0,0,0,0,0
1979,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,1,2,0,0,1170.09,0,0,0,36.71,0,0,0,0,0,0,0,0,0
1979,3,1,3,414.64,0,1026.99,0,3.32,0,32.22,0,0,0,0,0,0,0,0,0
1979,3,1,4,10244.02,0,41.57,0,81.95,0,1.3,0,0,0,0,0,0,0,0,0
1979,3,1,5,2332.14,0,2.59,0,18.66,0,0.08,0,0,0,0,0,0,0,0,0
1979,3,2,2,686.49,0,621.46,0,11.67,0,41.43,0,0,0,0,0,0,0,0,0
1979,3,2,3,0,0,520.45,0,0,0,34.7,0,0,0,0,0,0,0,0,0
1979,3,2,4,4499.09,0,70.51,0,76.48,0,4.7,0,0,0,0,0,0,0,0,0
1979,3,2,5,3075.15,0,2.55,0,52.28,0,0.17,0,0,0,0,0,0,0,0,0
1979,3,4,2,0,0,1623.65,0,0,0,108.24,0,0,0,0,0,0,0,0,0
1979,3,4,3,0,0,1250.83,0,0,0,83.39,0,0,0,0,0,0,0,0,0
1979,3,4,4,1900.13,0,378.06,0,32.3,0,25.2,0,0,0,0,0,0,0,0,0
1979,3,4,5,408.09,0,33.63,0,6.94,0,2.24,0,0,0,0,0,0,0,0,0
1979,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,7,4,0,810.88,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,18,2,0,0,84.59,0,0,0,24.76,0,0,0,0,0,0,0,0,0
1979,3,18,3,0,0,44.55,0,0,0,13.04,0,0,0,0,0,0,0,0,0
1979,3,18,4,134.79,0,1.8,0,4.85,0,0.53,0,0,0,0,0,0,0,0,0
1979,3,18,5,0,0,0.11,0,0,0,0.03,0,0,0,0,0,0,0,0,0
1979,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,20,2,0,0,10.6,0,0,0,5.95,0,0,0,0,0,0,0,0,0
1979,3,20,3,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,3,20,4,33.29,0,0.01,0,2.3,0,0.01,0,0,0,0,0,0,0,0,0
1979,3,20,5,6.36,0,0.01,0,0.44,0,0,0,0,0,0,0,0,0,0,0
1979,4,1,2,0,0,5797.55,0,0,0,181.88,0,0,0,0,0,0,0,0,0
1979,4,1,3,47.78,0,4831.99,0,0.38,0,151.59,0,0,0,0,0,0,0,0,0
1979,4,1,4,784.42,0,118.56,0,6.28,0,3.72,0,0,0,0,0,0,0,0,0
1979,4,1,5,0,0,3.31,0,0,0,0.1,0,0,0,0,0,0,0,0,0
1979,4,2,2,233.4,0,3079.22,0,3.97,0,205.28,0,0,0,0,0,0,0,0,0
1979,4,2,3,964.73,0,2448.73,0,16.4,0,163.25,0,0,0,0,0,0,0,0,0
1979,4,2,4,545.47,0,201.12,0,9.27,0,13.41,0,0,0,0,0,0,0,0,0
1979,4,2,5,69.8,0,3.27,0,1.19,0,0.22,0,0,0,0,0,0,0,0,0
1979,4,4,2,0,0,8044.88,0,0,0,536.33,0,0,0,0,0,0,0,0,0
1979,4,4,3,39092.59,0,5885.13,0,664.57,0,392.34,0,0,0,0,0,0,0,0,0
1979,4,4,4,44064.16,0,1078.37,0,749.09,0,71.89,0,0,0,0,0,0,0,0,0
1979,4,4,5,135.85,0,43.11,0,2.31,0,2.87,0,0,0,0,0,0,0,0,0
1979,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,18,2,0,0,419.15,0,0,0,122.68,0,0,0,0,0,0,0,0,0
1979,4,18,3,0,0,209.6,0,0,0,61.35,0,0,0,0,0,0,0,0,0
1979,4,18,4,130.74,0,5.14,0,4.71,0,1.51,0,0,0,0,0,0,0,0,0
1979,4,18,5,0,0,0.14,0,0,0,0.04,0,0,0,0,0,0,0,0,0
1979,4,19,2,583.43,0,708.38,0,21,0,207.33,0,0,0,0,0,0,0,0,0
1979,4,19,3,0,0,4.5,0,0,0,1.32,0,0,0,0,0,0,0,0,0
1979,4,19,4,261.66,0,0.18,0,9.42,0,0.05,0,0,0,0,0,0,0,0,0
1979,4,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,20,2,0,0,52.52,0,0,0,29.46,0,0,0,0,0,0,0,0,0
1979,4,20,3,954.15,0,0.2,0,65.84,0,0.11,0,0,0,0,0,0,0,0,0
1979,4,20,4,772.06,0,0.03,0,53.27,0,0.02,0,0,0,0,0,0,0,0,0
1979,4,20,5,2.12,0,0.01,0,0.15,0,0,0,0,0,0,0,0,0,0,0
1979,5,1,2,2.33,0,830.84,0,0.02,0,26.07,0,0,0,0,0,0,0,0,0
1979,5,1,3,5481.49,0,1357.16,0,43.85,0,42.58,0,0,0,0,0,0,0,0,0
1979,5,1,4,4016.4,0,7.05,0,32.13,0,0.22,0,0,0,0,0,0,0,0,0
1979,5,1,5,1729.35,0,0.6,0,13.83,0,0.02,0,0,0,0,0,0,0,0,0
1979,5,2,2,11.67,0,441.28,0,0.2,0,29.42,0,0,0,0,0,0,0,0,0
1979,5,2,3,3214.73,0,687.77,0,54.65,0,45.85,0,0,0,0,0,0,0,0,0
1979,5,2,4,994.91,0,11.97,0,16.91,0,0.8,0,0,0,0,0,0,0,0,0
1979,5,2,5,446.02,0,0.59,0,7.58,0,0.04,0,0,0,0,0,0,0,0,0
1979,5,4,2,36.88,0,1152.9,0,0.63,0,76.86,0,0,0,0,0,0,0,0,0
1979,5,4,3,3174.45,0,1652.96,0,53.97,0,110.2,0,0,0,0,0,0,0,0,0
1979,5,4,4,744.81,0,64.15,0,12.66,0,4.28,0,0,0,0,0,0,0,0,0
1979,5,4,5,129.94,0,7.74,0,2.21,0,0.52,0,0,0,0,0,0,0,0,0
1979,5,7,2,30.35,0,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,7,3,1445.02,0,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,7,4,0,201.05,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,7,5,0,120.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,18,2,0,0,60.07,0,0,0,17.58,0,0,0,0,0,0,0,0,0
1979,5,18,3,255.95,0,58.87,0,9.21,0,17.23,0,0,0,0,0,0,0,0,0
1979,5,18,4,173.83,0,0.31,0,6.26,0,0.09,0,0,0,0,0,0,0,0,0
1979,5,18,5,54.58,0,0.03,0,1.96,0,0.01,0,0,0,0,0,0,0,0,0
1979,5,19,2,0,0,101.52,0,0,0,29.71,0,0,0,0,0,0,0,0,0
1979,5,19,3,107.43,0,1.27,0,3.87,0,0.37,0,0,0,0,0,0,0,0,0
1979,5,19,4,13.08,0,0.01,0,0.47,0,0,0,0,0,0,0,0,0,0,0
1979,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,1,2,3.26,0,1161.71,0,0.03,0,36.45,0,0,0,0,0,0,0,0,0
1979,6,1,3,7674.36,0,1900.09,0,61.39,0,59.61,0,0,0,0,0,0,0,0,0
1979,6,1,4,5635.76,0,9.9,0,45.09,0,0.31,0,0,0,0,0,0,0,0,0
1979,6,1,5,2431.95,0,0.84,0,19.46,0,0.03,0,0,0,0,0,0,0,0,0
1979,6,2,2,16.32,0,617.02,0,0.28,0,41.13,0,0,0,0,0,0,0,0,0
1979,6,2,3,4500.78,0,962.92,0,76.51,0,64.19,0,0,0,0,0,0,0,0,0
1979,6,2,4,1396.04,0,16.79,0,23.73,0,1.12,0,0,0,0,0,0,0,0,0
1979,6,2,5,627.24,0,0.83,0,10.66,0,0.06,0,0,0,0,0,0,0,0,0
1979,6,4,2,51.56,0,1612.03,0,0.88,0,107.47,0,0,0,0,0,0,0,0,0
1979,6,4,3,4444.39,0,2314.22,0,75.55,0,154.28,0,0,0,0,0,0,0,0,0
1979,6,4,4,1045.1,0,90.02,0,17.77,0,6,0,0,0,0,0,0,0,0,0
1979,6,4,5,182.73,0,10.89,0,3.11,0,0.73,0,0,0,0,0,0,0,0,0
1979,6,7,2,42.44,0,58.91,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,7,3,2023.1,0,22.24,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,7,4,0,282.11,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,7,5,0,169.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,18,2,0,0,83.99,0,0,0,24.58,0,0,0,0,0,0,0,0,0
1979,6,18,3,358.34,0,82.42,0,12.9,0,24.12,0,0,0,0,0,0,0,0,0
1979,6,18,4,243.92,0,0.43,0,8.78,0,0.13,0,0,0,0,0,0,0,0,0
1979,6,18,5,76.76,0,0.04,0,2.76,0,0.01,0,0,0,0,0,0,0,0,0
1979,6,19,2,0,0,141.95,0,0,0,41.55,0,0,0,0,0,0,0,0,0
1979,6,19,3,150.41,0,1.77,0,5.41,0,0.52,0,0,0,0,0,0,0,0,0
1979,6,19,4,18.35,0,0.02,0,0.66,0,0,0,0,0,0,0,0,0,0,0
1979,6,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,1,2,0,0,693.01,0,0,0,21.74,0,0,0,0,0,0,0,0,0
1979,7,1,3,354.47,0,790.36,0,2.84,0,24.8,0,0,0,0,0,0,0,0,0
1979,7,1,4,4246.91,0,13.77,0,33.98,0,0.43,0,0,0,0,0,0,0,0,0
1979,7,1,5,4534.78,0,2.76,0,36.28,0,0.09,0,0,0,0,0,0,0,0,0
1979,7,2,2,0,0,368.07,0,0,0,24.54,0,0,0,0,0,0,0,0,0
1979,7,2,3,3346.41,0,400.53,0,56.89,0,26.7,0,0,0,0,0,0,0,0,0
1979,7,2,4,1895.91,0,23.35,0,32.23,0,1.56,0,0,0,0,0,0,0,0,0
1979,7,2,5,2169.99,0,2.72,0,36.89,0,0.18,0,0,0,0,0,0,0,0,0
1979,7,4,2,0,0,961.64,0,0,0,64.11,0,0,0,0,0,0,0,0,0
1979,7,4,3,0,0,962.62,0,0,0,64.17,0,0,0,0,0,0,0,0,0
1979,7,4,4,59.73,0,125.2,0,1.02,0,8.35,0,0,0,0,0,0,0,0,0
1979,7,4,5,225.26,0,35.91,0,3.83,0,2.39,0,0,0,0,0,0,0,0,0
1979,7,7,2,0,0,35.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,7,3,1624.65,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,7,4,0,510.33,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,7,5,0,233.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,18,2,0,0,50.1,0,0,0,14.66,0,0,0,0,0,0,0,0,0
1979,7,18,3,147.7,0,34.28,0,5.32,0,10.03,0,0,0,0,0,0,0,0,0
1979,7,18,4,838.9,0,0.6,0,30.2,0,0.17,0,0,0,0,0,0,0,0,0
1979,7,18,5,702.16,0,0.12,0,25.28,0,0.04,0,0,0,0,0,0,0,0,0
1979,7,19,2,713.2,0,84.68,0,25.68,0,24.78,0,0,0,0,0,0,0,0,0
1979,7,19,3,743.95,0,0.74,0,26.78,0,0.22,0,0,0,0,0,0,0,0,0
1979,7,19,4,244.85,0,0.02,0,8.81,0,0.01,0,0,0,0,0,0,0,0,0
1979,7,19,5,1111.75,0,0,0,40.02,0,0,0,0,0,0,0,0,0,0,0
1979,7,20,2,0,0,6.28,0,0,0,3.52,0,0,0,0,0,0,0,0,0
1979,7,20,3,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,7,20,4,1.05,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0
1979,7,20,5,3.51,0,0.01,0,0.24,0,0,0,0,0,0,0,0,0,0,0
1979,8,1,2,0,0,1678.01,0,0,0,52.64,0,0,0,0,0,0,0,0,0
1979,8,1,3,369.45,0,1197.55,0,2.96,0,37.57,0,0,0,0,0,0,0,0,0
1979,8,1,4,314.67,0,4.39,0,2.52,0,0.14,0,0,0,0,0,0,0,0,0
1979,8,1,5,24.38,0,0.04,0,0.2,0,0,0,0,0,0,0,0,0,0,0
1979,8,2,2,59.53,0,891.24,0,1.01,0,59.42,0,0,0,0,0,0,0,0,0
1979,8,2,3,2072,0,606.89,0,35.22,0,40.46,0,0,0,0,0,0,0,0,0
1979,8,2,4,270.53,0,7.45,0,4.6,0,0.5,0,0,0,0,0,0,0,0,0
1979,8,2,5,57.87,0,0.04,0,0.98,0,0,0,0,0,0,0,0,0,0,0
1979,8,4,2,88.16,0,2328.47,0,1.5,0,155.23,0,0,0,0,0,0,0,0,0
1979,8,4,3,1652.05,0,1458.55,0,28.08,0,97.24,0,0,0,0,0,0,0,0,0
1979,8,4,4,205.3,0,39.95,0,3.49,0,2.66,0,0,0,0,0,0,0,0,0
1979,8,4,5,0,0,0.48,0,0,0,0.03,0,0,0,0,0,0,0,0,0
1979,8,7,2,0,0,85.09,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,7,3,228.71,0,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,7,4,0,191.96,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,7,5,0,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,18,2,0,0,121.32,0,0,0,35.51,0,0,0,0,0,0,0,0,0
1979,8,18,3,52.78,0,51.95,0,1.9,0,15.2,0,0,0,0,0,0,0,0,0
1979,8,18,4,57.21,0,0.19,0,2.06,0,0.06,0,0,0,0,0,0,0,0,0
1979,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,19,2,605.88,0,205.03,0,21.81,0,60.01,0,0,0,0,0,0,0,0,0
1979,8,19,3,602.6,0,1.12,0,21.69,0,0.33,0,0,0,0,0,0,0,0,0
1979,8,19,4,120.23,0,0.01,0,4.33,0,0,0,0,0,0,0,0,0,0,0
1979,8,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,20,2,2.02,0,15.2,0,0.14,0,8.53,0,0,0,0,0,0,0,0,0
1979,8,20,3,40.32,0,0.05,0,2.78,0,0.03,0,0,0,0,0,0,0,0,0
1979,8,20,4,3.6,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1979,8,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,1,2,0,0,2339.48,0,0,0,73.4,0,0,0,0,0,0,0,0,0
1979,9,1,3,357.92,0,1160.17,0,2.86,0,36.4,0,0,0,0,0,0,0,0,0
1979,9,1,4,366.1,0,5.11,0,2.93,0,0.16,0,0,0,0,0,0,0,0,0
1979,9,1,5,28.88,0,0.04,0,0.23,0,0,0,0,0,0,0,0,0,0,0
1979,9,2,2,83,0,1242.56,0,1.41,0,82.84,0,0,0,0,0,0,0,0,0
1979,9,2,3,2007.34,0,587.95,0,34.12,0,39.2,0,0,0,0,0,0,0,0,0
1979,9,2,4,314.76,0,8.67,0,5.35,0,0.58,0,0,0,0,0,0,0,0,0
1979,9,2,5,68.54,0,0.04,0,1.17,0,0,0,0,0,0,0,0,0,0,0
1979,9,4,2,122.91,0,3246.35,0,2.09,0,216.42,0,0,0,0,0,0,0,0,0
1979,9,4,3,1600.5,0,1413.03,0,27.21,0,94.2,0,0,0,0,0,0,0,0,0
1979,9,4,4,238.85,0,46.49,0,4.06,0,3.1,0,0,0,0,0,0,0,0,0
1979,9,4,5,0,0,0.56,0,0,0,0.04,0,0,0,0,0,0,0,0,0
1979,9,7,2,0,0,118.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,7,3,221.57,0,13.58,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,7,4,0,231.04,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,7,5,0,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,18,2,0,0,169.14,0,0,0,49.5,0,0,0,0,0,0,0,0,0
1979,9,18,3,51.13,0,50.32,0,1.84,0,14.73,0,0,0,0,0,0,0,0,0
1979,9,18,4,66.56,0,0.22,0,2.4,0,0.06,0,0,0,0,0,0,0,0,0
1979,9,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,19,2,844.72,0,285.85,0,30.41,0,83.66,0,0,0,0,0,0,0,0,0
1979,9,19,3,583.79,0,1.08,0,21.02,0,0.32,0,0,0,0,0,0,0,0,0
1979,9,19,4,139.88,0,0.01,0,5.04,0,0,0,0,0,0,0,0,0,0,0
1979,9,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,20,2,2.82,0,21.19,0,0.19,0,11.89,0,0,0,0,0,0,0,0,0
1979,9,20,3,39.06,0,0.05,0,2.7,0,0.03,0,0,0,0,0,0,0,0,0
1979,9,20,4,4.18,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0
1979,9,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,1,2,0,0,2793.01,0,0,0,87.62,0,0,0,0,0,0,0,0,0
1979,10,1,3,58.4,0,2182.34,0,0.47,0,68.47,0,0,0,0,0,0,0,0,0
1979,10,1,4,127.94,0,43.78,0,1.02,0,1.37,0,0,0,0,0,0,0,0,0
1979,10,1,5,0,0,0.77,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,10,2,2,0,0,1483.44,0,0,0,98.9,0,0,0,0,0,0,0,0,0
1979,10,2,3,409.38,0,1105.96,0,6.96,0,73.73,0,0,0,0,0,0,0,0,0
1979,10,2,4,229.83,0,74.27,0,3.91,0,4.95,0,0,0,0,0,0,0,0,0
1979,10,2,5,0,0,0.76,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,10,4,2,0,0,3875.68,0,0,0,258.38,0,0,0,0,0,0,0,0,0
1979,10,4,3,8040.36,0,2657.99,0,136.69,0,177.2,0,0,0,0,0,0,0,0,0
1979,10,4,4,15371.05,0,398.22,0,261.31,0,26.55,0,0,0,0,0,0,0,0,0
1979,10,4,5,776.13,0,10,0,13.19,0,0.67,0,0,0,0,0,0,0,0,0
1979,10,7,2,0,0,141.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,7,3,87.6,0,25.54,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,18,2,0,0,201.93,0,0,0,59.1,0,0,0,0,0,0,0,0,0
1979,10,18,3,19.47,0,94.66,0,0.7,0,27.71,0,0,0,0,0,0,0,0,0
1979,10,18,4,15.99,0,1.9,0,0.58,0,0.56,0,0,0,0,0,0,0,0,0
1979,10,18,5,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0
1979,10,19,2,717.14,0,341.27,0,25.82,0,99.88,0,0,0,0,0,0,0,0,0
1979,10,19,3,362.78,0,2.03,0,13.06,0,0.6,0,0,0,0,0,0,0,0,0
1979,10,19,4,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,10,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,20,2,0,0,25.3,0,0,0,14.19,0,0,0,0,0,0,0,0,0
1979,10,20,3,196.24,0,0.09,0,13.54,0,0.05,0,0,0,0,0,0,0,0,0
1979,10,20,4,269.32,0,0.01,0,18.58,0,0.01,0,0,0,0,0,0,0,0,0
1979,10,20,5,12.09,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0
1979,11,1,2,0,0,1415.98,0,0,0,44.42,0,0,0,0,0,0,0,0,0
1979,11,1,3,0,0,953.75,0,0,0,29.92,0,0,0,0,0,0,0,0,0
1979,11,1,4,227.73,0,20.63,0,1.82,0,0.65,0,0,0,0,0,0,0,0,0
1979,11,1,5,0,0,0.71,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,11,2,2,0,0,752.06,0,0,0,50.14,0,0,0,0,0,0,0,0,0
1979,11,2,3,10.89,0,483.34,0,0.19,0,32.22,0,0,0,0,0,0,0,0,0
1979,11,2,4,227.39,0,35,0,3.87,0,2.33,0,0,0,0,0,0,0,0,0
1979,11,2,5,0,0,0.7,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,11,4,2,404.91,0,1964.87,0,6.88,0,130.99,0,0,0,0,0,0,0,0,0
1979,11,4,3,4410.48,0,1161.63,0,74.98,0,77.44,0,0,0,0,0,0,0,0,0
1979,11,4,4,7273.68,0,187.65,0,123.65,0,12.51,0,0,0,0,0,0,0,0,0
