"year","stock","fishery","age","preTerm catch","Term catch","preterm shakers","term shakers","preterm legal dropoffs","term legal dropoffs","preterm sublegal dropoffs","term sublegal dropoffs","preterm CNRlegal","term CNRlegal","preterm CNRlegal dropoffs","term CNRlegal dropoffs","preterm CNRsublegal","term CNRsublegal","preterm CNRsublegal dropoffs","term CNRsublegal dropoffs"
1979,1,18,5,232.58,0,0.02,0,8.37,0,0.01,0,0,0,0,0,0,0,0,0
1979,1,19,2,0,0,52.31,0,0,0,15.31,0,0,0,0,0,0,0,0,0
1979,1,19,3,0,0,0.18,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,1,19,4,1.59,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0,0
1979,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,1,2,3452.67,0,2163.42,0,27.62,0,67.87,0,0,0,0,0,0,0,0,0
1979,2,1,3,13174.32,0,1290.08,0,105.39,0,40.47,0,0,0,0,0,0,0,0,0
1979,2,1,4,6851.88,0,31.22,0,54.82,0,0.98,0,0,0,0,0,0,0,0,0
1979,2,1,5,4678.38,0,1.92,0,37.43,0,0.06,0,0,0,0,0,0,0,0,0
1979,2,2,2,3426.42,0,1172.04,0,58.25,0,78.14,0,0,0,0,0,0,0,0,0
1979,2,2,3,2101.15,0,666.86,0,35.72,0,44.46,0,0,0,0,0,0,0,0,0
1979,2,2,4,2986.26,0,54.02,0,50.77,0,3.6,0,0,0,0,0,0,0,0,0
1979,2,2,5,1652.38,0,1.93,0,28.09,0,0.13,0,0,0,0,0,0,0,0,0
1979,2,4,2,194.41,0,3005.96,0,3.3,0,200.4,0,0,0,0,0,0,0,0,0
1979,2,4,3,171.6,0,1573.31,0,2.92,0,104.89,0,0,0,0,0,0,0,0,0
1979,2,4,4,122.69,0,284.32,0,2.09,0,18.95,0,0,0,0,0,0,0,0,0
1979,2,4,5,0,0,24.97,0,0,0,1.66,0,0,0,0,0,0,0,0,0
1979,2,7,2,1220.91,0,107.54,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,7,3,324.33,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,7,4,0,286.45,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,7,5,0,89.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,18,2,420.1,0,155.85,0,15.12,0,45.61,0,0,0,0,0,0,0,0,0
1979,2,18,3,1420.32,0,55.76,0,51.13,0,16.32,0,0,0,0,0,0,0,0,0
1979,2,18,4,328.23,0,1.35,0,11.82,0,0.39,0,0,0,0,0,0,0,0,0
1979,2,18,5,70.88,0,0.08,0,2.55,0,0.02,0,0,0,0,0,0,0,0,0
1979,2,19,2,23233.78,0,264.54,0,836.42,0,77.43,0,0,0,0,0,0,0,0,0
1979,2,19,3,1081.59,0,1.2,0,38.94,0,0.35,0,0,0,0,0,0,0,0,0
1979,2,19,4,913.54,0,0.05,0,32.89,0,0.01,0,0,0,0,0,0,0,0,0
1979,2,19,5,415.18,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0
1979,2,20,2,4.46,0,19.6,0,0.31,0,10.99,0,0,0,0,0,0,0,0,0
1979,2,20,3,4.19,0,0.05,0,0.29,0,0.03,0,0,0,0,0,0,0,0,0
1979,2,20,4,2.15,0,0.01,0,0.15,0,0,0,0,0,0,0,0,0,0,0
1979,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,1,2,0,0,1162.86,0,0,0,36.48,0,0,0,0,0,0,0,0,0
1979,3,1,3,414.62,0,1020.37,0,3.32,0,32.01,0,0,0,0,0,0,0,0,0
1979,3,1,4,10243.88,0,41.3,0,81.95,0,1.3,0,0,0,0,0,0,0,0,0
1979,3,1,5,2332.13,0,2.57,0,18.66,0,0.08,0,0,0,0,0,0,0,0,0
1979,3,2,2,686.65,0,629.98,0,11.67,0,42,0,0,0,0,0,0,0,0,0
1979,3,2,3,0,0,527.44,0,0,0,35.16,0,0,0,0,0,0,0,0,0
1979,3,2,4,4499.03,0,71.46,0,76.48,0,4.76,0,0,0,0,0,0,0,0,0
1979,3,2,5,3075.13,0,2.59,0,52.28,0,0.17,0,0,0,0,0,0,0,0,0
1979,3,4,2,0,0,1615.73,0,0,0,107.72,0,0,0,0,0,0,0,0,0
1979,3,4,3,0,0,1244.38,0,0,0,82.96,0,0,0,0,0,0,0,0,0
1979,3,4,4,1900.1,0,376.13,0,32.3,0,25.08,0,0,0,0,0,0,0,0,0
1979,3,4,5,408.09,0,33.46,0,6.94,0,2.23,0,0,0,0,0,0,0,0,0
1979,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,7,4,0,810.88,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,18,2,0,0,83.77,0,0,0,24.52,0,0,0,0,0,0,0,0,0
1979,3,18,3,0,0,44.1,0,0,0,12.91,0,0,0,0,0,0,0,0,0
1979,3,18,4,134.79,0,1.78,0,4.85,0,0.52,0,0,0,0,0,0,0,0,0
1979,3,18,5,0,0,0.11,0,0,0,0.03,0,0,0,0,0,0,0,0,0
1979,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,20,2,0,0,10.53,0,0,0,5.91,0,0,0,0,0,0,0,0,0
1979,3,20,3,0,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,3,20,4,33.29,0,0.01,0,2.3,0,0.01,0,0,0,0,0,0,0,0,0
1979,3,20,5,6.36,0,0.01,0,0.44,0,0,0,0,0,0,0,0,0,0,0
1979,4,1,2,0,0,5815.57,0,0,0,182.45,0,0,0,0,0,0,0,0,0
1979,4,1,3,49.52,0,4975.62,0,0.4,0,156.1,0,0,0,0,0,0,0,0,0
1979,4,1,4,787.25,0,118.23,0,6.3,0,3.71,0,0,0,0,0,0,0,0,0
1979,4,1,5,0,0,3.29,0,0,0,0.1,0,0,0,0,0,0,0,0,0
1979,4,2,2,235.63,0,3150.6,0,4.01,0,210.04,0,0,0,0,0,0,0,0,0
1979,4,2,3,999.8,0,2571.96,0,17,0,171.46,0,0,0,0,0,0,0,0,0
1979,4,2,4,547.44,0,204.57,0,9.31,0,13.64,0,0,0,0,0,0,0,0,0
1979,4,2,5,69.79,0,3.31,0,1.19,0,0.22,0,0,0,0,0,0,0,0,0
1979,4,4,2,0,0,8080.43,0,0,0,538.7,0,0,0,0,0,0,0,0,0
1979,4,4,3,40513.79,0,6067.97,0,688.73,0,404.53,0,0,0,0,0,0,0,0,0
1979,4,4,4,44223.38,0,1076.74,0,751.8,0,71.78,0,0,0,0,0,0,0,0,0
1979,4,4,5,135.84,0,42.89,0,2.31,0,2.86,0,0,0,0,0,0,0,0,0
1979,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,18,2,0,0,418.94,0,0,0,122.62,0,0,0,0,0,0,0,0,0
1979,4,18,3,0,0,215.05,0,0,0,62.94,0,0,0,0,0,0,0,0,0
1979,4,18,4,131.21,0,5.11,0,4.72,0,1.5,0,0,0,0,0,0,0,0,0
1979,4,18,5,0,0,0.14,0,0,0,0.04,0,0,0,0,0,0,0,0,0
1979,4,19,2,589.01,0,711.13,0,21.2,0,208.14,0,0,0,0,0,0,0,0,0
1979,4,19,3,0,0,4.64,0,0,0,1.36,0,0,0,0,0,0,0,0,0
1979,4,19,4,262.6,0,0.18,0,9.45,0,0.05,0,0,0,0,0,0,0,0,0
1979,4,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,20,2,0,0,52.68,0,0,0,29.55,0,0,0,0,0,0,0,0,0
1979,4,20,3,988.83,0,0.21,0,68.23,0,0.12,0,0,0,0,0,0,0,0,0
1979,4,20,4,774.85,0,0.03,0,53.46,0,0.02,0,0,0,0,0,0,0,0,0
1979,4,20,5,2.12,0,0.01,0,0.15,0,0,0,0,0,0,0,0,0,0,0
1979,5,1,2,2.33,0,824.87,0,0.02,0,25.88,0,0,0,0,0,0,0,0,0
1979,5,1,3,5480.6,0,1348.26,0,43.84,0,42.3,0,0,0,0,0,0,0,0,0
1979,5,1,4,4016.18,0,7.01,0,32.13,0,0.22,0,0,0,0,0,0,0,0,0
1979,5,1,5,1729.3,0,0.59,0,13.83,0,0.02,0,0,0,0,0,0,0,0,0
1979,5,2,2,11.66,0,446.87,0,0.2,0,29.79,0,0,0,0,0,0,0,0,0
1979,5,2,3,3214.2,0,696.93,0,54.64,0,46.46,0,0,0,0,0,0,0,0,0
1979,5,2,4,994.85,0,12.13,0,16.91,0,0.81,0,0,0,0,0,0,0,0,0
1979,5,2,5,446.01,0,0.6,0,7.58,0,0.04,0,0,0,0,0,0,0,0,0
1979,5,4,2,36.85,0,1146.11,0,0.63,0,76.41,0,0,0,0,0,0,0,0,0
1979,5,4,3,3173.93,0,1644.26,0,53.96,0,109.62,0,0,0,0,0,0,0,0,0
1979,5,4,4,744.77,0,63.82,0,12.66,0,4.25,0,0,0,0,0,0,0,0,0
1979,5,4,5,129.94,0,7.7,0,2.21,0,0.51,0,0,0,0,0,0,0,0,0
1979,5,7,2,30.33,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,7,3,1444.79,0,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,7,4,0,201.05,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,7,5,0,120.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,18,2,0,0,59.42,0,0,0,17.39,0,0,0,0,0,0,0,0,0
1979,5,18,3,255.9,0,58.27,0,9.21,0,17.06,0,0,0,0,0,0,0,0,0
1979,5,18,4,173.82,0,0.3,0,6.26,0,0.09,0,0,0,0,0,0,0,0,0
1979,5,18,5,54.58,0,0.03,0,1.96,0,0.01,0,0,0,0,0,0,0,0,0
1979,5,19,2,0,0,100.87,0,0,0,29.52,0,0,0,0,0,0,0,0,0
1979,5,19,3,107.42,0,1.26,0,3.87,0,0.37,0,0,0,0,0,0,0,0,0
1979,5,19,4,13.08,0,0.01,0,0.47,0,0,0,0,0,0,0,0,0,0,0
1979,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,1,2,3.26,0,1153.37,0,0.03,0,36.18,0,0,0,0,0,0,0,0,0
1979,6,1,3,7673.11,0,1887.63,0,61.38,0,59.22,0,0,0,0,0,0,0,0,0
1979,6,1,4,5635.45,0,9.83,0,45.08,0,0.31,0,0,0,0,0,0,0,0,0
1979,6,1,5,2431.89,0,0.83,0,19.46,0,0.03,0,0,0,0,0,0,0,0,0
1979,6,2,2,16.31,0,624.84,0,0.28,0,41.66,0,0,0,0,0,0,0,0,0
1979,6,2,3,4500.04,0,975.74,0,76.5,0,65.05,0,0,0,0,0,0,0,0,0
1979,6,2,4,1395.96,0,17.01,0,23.73,0,1.13,0,0,0,0,0,0,0,0,0
1979,6,2,5,627.22,0,0.84,0,10.66,0,0.06,0,0,0,0,0,0,0,0,0
1979,6,4,2,51.52,0,1602.55,0,0.88,0,106.84,0,0,0,0,0,0,0,0,0
1979,6,4,3,4443.67,0,2302.04,0,75.54,0,153.47,0,0,0,0,0,0,0,0,0
1979,6,4,4,1045.04,0,89.56,0,17.77,0,5.97,0,0,0,0,0,0,0,0,0
1979,6,4,5,182.73,0,10.83,0,3.11,0,0.72,0,0,0,0,0,0,0,0,0
1979,6,7,2,42.4,0,57.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,7,3,2022.77,0,21.66,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,7,4,0,282.11,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,7,5,0,169.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,18,2,0,0,83.09,0,0,0,24.32,0,0,0,0,0,0,0,0,0
1979,6,18,3,358.28,0,81.58,0,12.9,0,23.88,0,0,0,0,0,0,0,0,0
1979,6,18,4,243.9,0,0.42,0,8.78,0,0.12,0,0,0,0,0,0,0,0,0
1979,6,18,5,76.75,0,0.04,0,2.76,0,0.01,0,0,0,0,0,0,0,0,0
1979,6,19,2,0,0,141.03,0,0,0,41.28,0,0,0,0,0,0,0,0,0
1979,6,19,3,150.39,0,1.76,0,5.41,0,0.52,0,0,0,0,0,0,0,0,0
1979,6,19,4,18.35,0,0.01,0,0.66,0,0,0,0,0,0,0,0,0,0,0
1979,6,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,1,2,0,0,688.62,0,0,0,21.6,0,0,0,0,0,0,0,0,0
1979,7,1,3,354.46,0,785.28,0,2.84,0,24.64,0,0,0,0,0,0,0,0,0
1979,7,1,4,4246.85,0,13.68,0,33.97,0,0.43,0,0,0,0,0,0,0,0,0
1979,7,1,5,4534.72,0,2.74,0,36.28,0,0.09,0,0,0,0,0,0,0,0,0
1979,7,2,2,0,0,373.06,0,0,0,24.87,0,0,0,0,0,0,0,0,0
1979,7,2,3,3346.29,0,405.92,0,56.89,0,27.06,0,0,0,0,0,0,0,0,0
1979,7,2,4,1895.89,0,23.67,0,32.23,0,1.58,0,0,0,0,0,0,0,0,0
1979,7,2,5,2169.97,0,2.76,0,36.89,0,0.18,0,0,0,0,0,0,0,0,0
1979,7,4,2,0,0,956.8,0,0,0,63.79,0,0,0,0,0,0,0,0,0
1979,7,4,3,0,0,957.68,0,0,0,63.85,0,0,0,0,0,0,0,0,0
1979,7,4,4,59.73,0,124.56,0,1.02,0,8.3,0,0,0,0,0,0,0,0,0
1979,7,4,5,225.25,0,35.72,0,3.83,0,2.38,0,0,0,0,0,0,0,0,0
1979,7,7,2,0,0,34.23,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,7,3,1624.59,0,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,7,4,0,510.34,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,7,5,0,233.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,18,2,0,0,49.61,0,0,0,14.52,0,0,0,0,0,0,0,0,0
1979,7,18,3,147.69,0,33.94,0,5.32,0,9.93,0,0,0,0,0,0,0,0,0
1979,7,18,4,838.88,0,0.59,0,30.2,0,0.17,0,0,0,0,0,0,0,0,0
1979,7,18,5,702.15,0,0.12,0,25.28,0,0.03,0,0,0,0,0,0,0,0,0
1979,7,19,2,713.24,0,84.2,0,25.68,0,24.65,0,0,0,0,0,0,0,0,0
1979,7,19,3,743.92,0,0.73,0,26.78,0,0.21,0,0,0,0,0,0,0,0,0
1979,7,19,4,244.85,0,0.02,0,8.81,0,0.01,0,0,0,0,0,0,0,0,0
1979,7,19,5,1111.74,0,0,0,40.02,0,0,0,0,0,0,0,0,0,0,0
1979,7,20,2,0,0,6.24,0,0,0,3.5,0,0,0,0,0,0,0,0,0
1979,7,20,3,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,7,20,4,1.05,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0
1979,7,20,5,3.51,0,0.01,0,0.24,0,0,0,0,0,0,0,0,0,0,0
1979,8,1,2,0,0,1668.68,0,0,0,52.35,0,0,0,0,0,0,0,0,0
1979,8,1,3,369.34,0,1189.52,0,2.95,0,37.32,0,0,0,0,0,0,0,0,0
1979,8,1,4,314.66,0,4.36,0,2.52,0,0.14,0,0,0,0,0,0,0,0,0
1979,8,1,5,24.38,0,0.04,0,0.2,0,0,0,0,0,0,0,0,0,0,0
1979,8,2,2,59.58,0,904.01,0,1.01,0,60.27,0,0,0,0,0,0,0,0,0
1979,8,2,3,2071.38,0,614.88,0,35.21,0,40.99,0,0,0,0,0,0,0,0,0
1979,8,2,4,270.53,0,7.55,0,4.6,0,0.5,0,0,0,0,0,0,0,0,0
1979,8,2,5,57.87,0,0.04,0,0.98,0,0,0,0,0,0,0,0,0,0,0
1979,8,4,2,88.23,0,2318.54,0,1.5,0,154.57,0,0,0,0,0,0,0,0,0
1979,8,4,3,1651.55,0,1450.67,0,28.08,0,96.71,0,0,0,0,0,0,0,0,0
1979,8,4,4,205.29,0,39.75,0,3.49,0,2.65,0,0,0,0,0,0,0,0,0
1979,8,4,5,0,0,0.47,0,0,0,0.03,0,0,0,0,0,0,0,0,0
1979,8,7,2,0,0,82.95,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,7,3,228.64,0,13.65,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,7,4,0,191.96,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,7,5,0,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,18,2,0,0,120.21,0,0,0,35.18,0,0,0,0,0,0,0,0,0
1979,8,18,3,52.76,0,51.41,0,1.9,0,15.05,0,0,0,0,0,0,0,0,0
1979,8,18,4,57.21,0,0.19,0,2.06,0,0.06,0,0,0,0,0,0,0,0,0
1979,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,19,2,606.39,0,204.05,0,21.83,0,59.72,0,0,0,0,0,0,0,0,0
1979,8,19,3,602.41,0,1.11,0,21.69,0,0.32,0,0,0,0,0,0,0,0,0
1979,8,19,4,120.23,0,0.01,0,4.33,0,0,0,0,0,0,0,0,0,0,0
1979,8,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,20,2,2.03,0,15.11,0,0.14,0,8.48,0,0,0,0,0,0,0,0,0
1979,8,20,3,40.31,0,0.05,0,2.78,0,0.03,0,0,0,0,0,0,0,0,0
1979,8,20,4,3.6,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1979,8,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,1,2,0,0,2326.44,0,0,0,72.99,0,0,0,0,0,0,0,0,0
1979,9,1,3,357.81,0,1152.39,0,2.86,0,36.15,0,0,0,0,0,0,0,0,0
1979,9,1,4,366.09,0,5.08,0,2.93,0,0.16,0,0,0,0,0,0,0,0,0
1979,9,1,5,28.88,0,0.04,0,0.23,0,0,0,0,0,0,0,0,0,0,0
1979,9,2,2,83.07,0,1260.35,0,1.41,0,84.02,0,0,0,0,0,0,0,0,0
1979,9,2,3,2006.72,0,595.69,0,34.11,0,39.71,0,0,0,0,0,0,0,0,0
1979,9,2,4,314.75,0,8.79,0,5.35,0,0.59,0,0,0,0,0,0,0,0,0
1979,9,2,5,68.54,0,0.04,0,1.17,0,0,0,0,0,0,0,0,0,0,0
1979,9,4,2,123.01,0,3232.46,0,2.09,0,215.5,0,0,0,0,0,0,0,0,0
1979,9,4,3,1600,0,1405.39,0,27.2,0,93.69,0,0,0,0,0,0,0,0,0
1979,9,4,4,238.85,0,46.25,0,4.06,0,3.08,0,0,0,0,0,0,0,0,0
1979,9,4,5,0,0,0.56,0,0,0,0.04,0,0,0,0,0,0,0,0,0
1979,9,7,2,0,0,115.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,7,3,221.5,0,13.22,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,7,4,0,231.05,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,7,5,0,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,18,2,0,0,167.59,0,0,0,49.05,0,0,0,0,0,0,0,0,0
1979,9,18,3,51.12,0,49.81,0,1.84,0,14.58,0,0,0,0,0,0,0,0,0
1979,9,18,4,66.56,0,0.22,0,2.4,0,0.06,0,0,0,0,0,0,0,0,0
1979,9,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,19,2,845.42,0,284.48,0,30.44,0,83.26,0,0,0,0,0,0,0,0,0
1979,9,19,3,583.61,0,1.08,0,21.01,0,0.31,0,0,0,0,0,0,0,0,0
1979,9,19,4,139.88,0,0.01,0,5.04,0,0,0,0,0,0,0,0,0,0,0
1979,9,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,20,2,2.82,0,21.07,0,0.19,0,11.82,0,0,0,0,0,0,0,0,0
1979,9,20,3,39.05,0,0.05,0,2.69,0,0.03,0,0,0,0,0,0,0,0,0
1979,9,20,4,4.18,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0
1979,9,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,1,2,0,0,2775.31,0,0,0,87.07,0,0,0,0,0,0,0,0,0
1979,10,1,3,58.39,0,2167.98,0,0.47,0,68.01,0,0,0,0,0,0,0,0,0
1979,10,1,4,127.93,0,43.5,0,1.02,0,1.36,0,0,0,0,0,0,0,0,0
1979,10,1,5,0,0,0.76,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,10,2,2,0,0,1503.53,0,0,0,100.24,0,0,0,0,0,0,0,0,0
1979,10,2,3,409.31,0,1120.66,0,6.96,0,74.71,0,0,0,0,0,0,0,0,0
1979,10,2,4,229.82,0,75.27,0,3.91,0,5.02,0,0,0,0,0,0,0,0,0
1979,10,2,5,0,0,0.77,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,10,4,2,0,0,3856.15,0,0,0,257.08,0,0,0,0,0,0,0,0,0
1979,10,4,3,8038.87,0,2643.94,0,136.66,0,176.26,0,0,0,0,0,0,0,0,0
1979,10,4,4,15370.11,0,396.16,0,261.29,0,26.41,0,0,0,0,0,0,0,0,0
1979,10,4,5,776.11,0,9.95,0,13.19,0,0.66,0,0,0,0,0,0,0,0,0
1979,10,7,2,0,0,137.96,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,7,3,87.58,0,24.87,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,18,2,0,0,199.93,0,0,0,58.51,0,0,0,0,0,0,0,0,0
1979,10,18,3,19.46,0,93.7,0,0.7,0,27.42,0,0,0,0,0,0,0,0,0
1979,10,18,4,15.99,0,1.88,0,0.58,0,0.55,0,0,0,0,0,0,0,0,0
1979,10,18,5,0,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0
1979,10,19,2,717.18,0,339.37,0,25.82,0,99.33,0,0,0,0,0,0,0,0,0
1979,10,19,3,362.72,0,2.02,0,13.06,0,0.59,0,0,0,0,0,0,0,0,0
1979,10,19,4,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,10,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,20,2,0,0,25.14,0,0,0,14.1,0,0,0,0,0,0,0,0,0
1979,10,20,3,196.21,0,0.09,0,13.54,0,0.05,0,0,0,0,0,0,0,0,0
1979,10,20,4,269.3,0,0.01,0,18.58,0,0.01,0,0,0,0,0,0,0,0,0
1979,10,20,5,12.09,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0
1979,11,1,2,0,0,1407.05,0,0,0,44.14,0,0,0,0,0,0,0,0,0
1979,11,1,3,0,0,947.45,0,0,0,29.72,0,0,0,0,0,0,0,0,0
1979,11,1,4,227.71,0,20.5,0,1.82,0,0.64,0,0,0,0,0,0,0,0,0
1979,11,1,5,0,0,0.7,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1979,11,2,2,0,0,762.27,0,0,0,50.82,0,0,0,0,0,0,0,0,0
1979,11,2,3,10.89,0,489.75,0,0.19,0,32.65,0,0,0,0,0,0,0,0,0
1979,11,2,4,227.37,0,35.47,0,3.87,0,2.36,0,0,0,0,0,0,0,0,0
1979,11,2,5,0,0,0.71,0,0,0,0.05,0,0,0,0,0,0,0,0,0
1979,11,4,2,404.95,0,1955.02,0,6.88,0,130.33,0,0,0,0,0,0,0,0,0
1979,11,4,3,4409.56,0,1155.46,0,74.96,0,77.03,0,0,0,0,0,0,0,0,0
1979,11,4,4,7273.23,0,186.68,0,123.64,0,12.45,0,0,0,0,0,0,0,0,0
